feature,target,spearman_rho,p_value,significant
technical_consistency,chatrepair,-0.0127,0.71314,False
technical_consistency,circle,-0.0674,0.05169,False
technical_consistency,coconut,-0.0341,0.32444,False
technical_consistency,codex,-0.0197,0.57033,False
technical_consistency,cure,0.0096,0.78237,False
technical_consistency,dear,-0.0712,0.03974,True
technical_consistency,dlfix,-0.0521,0.13287,False
technical_consistency,fitrepair,-0.0074,0.83188,False
technical_consistency,gamma,0.0571,0.09924,False
technical_consistency,iter,-0.0242,0.48484,False
technical_consistency,knod,-0.0016,0.96281,False
technical_consistency,liana,-0.0411,0.23518,False
technical_consistency,mcrepair,-0.0327,0.34507,False
technical_consistency,mulpor,0.0288,0.40564,False
technical_consistency,rap-gen,-0.0302,0.38336,False
technical_consistency,recoder,-0.033,0.34087,False
technical_consistency,repilot,-0.0149,0.66767,False
technical_consistency,rewardrepair,-0.025,0.46995,False
technical_consistency,selfapr,-0.0085,0.80609,False
technical_consistency,t5apr,0.0487,0.15999,False
technical_consistency,tare,-0.043,0.21414,False
technical_consistency,tenure,0.0262,0.45015,False
technical_consistency,thinkrepair,-0.003,0.93172,False
technical_consistency,transfer,0.0574,0.09736,False
technical_consistency,num_tools_fixed,0.0275,0.42732,False
technical_consistency,any_tool_fixed,0.0588,0.08953,False
causal_reasoning_score,alpharepair,0.0633,0.06735,False
causal_reasoning_score,arja-e,0.0642,0.06358,False
causal_reasoning_score,chatrepair,0.0305,0.3793,False
causal_reasoning_score,circle,0.095,0.00602,True
causal_reasoning_score,coconut,0.0982,0.00452,True
causal_reasoning_score,codex,0.0211,0.54281,False
causal_reasoning_score,cure,0.0872,0.01167,True
causal_reasoning_score,dear,0.0255,0.46265,False
causal_reasoning_score,dlfix,0.0643,0.06325,False
causal_reasoning_score,fitrepair,0.0835,0.01576,True
causal_reasoning_score,gamma,0.048,0.16586,False
causal_reasoning_score,iter,0.0706,0.04137,True
causal_reasoning_score,knod,0.0282,0.4152,False
causal_reasoning_score,liana,0.0423,0.22223,False
causal_reasoning_score,mcrepair,0.0566,0.10203,False
causal_reasoning_score,mulpor,0.0304,0.38015,False
causal_reasoning_score,rap-gen,0.1027,0.00298,True
causal_reasoning_score,recoder,0.0705,0.04158,True
causal_reasoning_score,repilot,0.0731,0.03478,True
causal_reasoning_score,rewardrepair,0.0763,0.02751,True
causal_reasoning_score,selfapr,0.083,0.01642,True
causal_reasoning_score,t5apr,0.0986,0.00434,True
causal_reasoning_score,tare,0.0679,0.04983,True
causal_reasoning_score,tenure,0.0617,0.07496,False
causal_reasoning_score,thinkrepair,0.0634,0.06688,False
causal_reasoning_score,transfer,0.0039,0.91111,False
causal_reasoning_score,num_tools_fixed,0.0784,0.02351,True
causal_reasoning_score,any_tool_fixed,0.0522,0.13192,False
repair_feasibility,alpharepair,0.0437,0.20748,False
repair_feasibility,arja-e,0.0762,0.02775,True
repair_feasibility,chatrepair,0.0674,0.05148,False
repair_feasibility,circle,0.0674,0.05144,False
repair_feasibility,coconut,0.0675,0.05123,False
repair_feasibility,codex,0.0728,0.03538,True
repair_feasibility,cure,0.0989,0.00424,True
repair_feasibility,dear,0.0676,0.0509,False
repair_feasibility,dlfix,0.0591,0.08788,False
repair_feasibility,fitrepair,0.0729,0.03522,True
repair_feasibility,gamma,0.0251,0.4694,False
repair_feasibility,iter,0.0885,0.01053,True
repair_feasibility,knod,0.0711,0.04007,True
repair_feasibility,liana,0.0549,0.11308,False
repair_feasibility,mcrepair,0.0374,0.28033,False
repair_feasibility,mulpor,0.08,0.02085,True
repair_feasibility,rap-gen,0.0936,0.00682,True
repair_feasibility,recoder,0.0614,0.07612,False
repair_feasibility,repilot,0.0769,0.0263,True
repair_feasibility,rewardrepair,0.0913,0.00833,True
repair_feasibility,selfapr,0.0719,0.0377,True
repair_feasibility,t5apr,0.0807,0.01966,True
repair_feasibility,tare,0.093,0.00715,True
repair_feasibility,tenure,0.0296,0.39303,False
repair_feasibility,thinkrepair,0.0471,0.17372,False
repair_feasibility,transfer,0.0013,0.96964,False
repair_feasibility,num_tools_fixed,0.0799,0.0209,True
repair_feasibility,any_tool_fixed,0.0402,0.24622,False
repro_capability,alpharepair,0.0707,0.04115,True
repro_capability,arja-e,-0.0422,0.22339,False
repro_capability,chatrepair,0.0558,0.107,False
repro_capability,circle,0.0931,0.00709,True
repro_capability,coconut,0.0096,0.78114,False
repro_capability,codex,0.0624,0.07148,False
repro_capability,cure,0.0887,0.01038,True
repro_capability,dear,-0.0074,0.83021,False
repro_capability,dlfix,0.0413,0.23326,False
repro_capability,fitrepair,0.1118,0.00121,True
repro_capability,gamma,-0.0351,0.31061,False
repro_capability,iter,0.0356,0.30411,False
repro_capability,knod,0.1157,0.00081,True
repro_capability,liana,0.0947,0.0062,True
repro_capability,mcrepair,0.0395,0.25388,False
repro_capability,mulpor,0.0422,0.22355,False
repro_capability,rap-gen,-0.0061,0.8608,False
repro_capability,recoder,0.0679,0.04998,True
repro_capability,repilot,0.1102,0.00142,True
repro_capability,rewardrepair,0.048,0.16554,False
repro_capability,selfapr,-0.0027,0.93857,False
repro_capability,t5apr,0.0733,0.03416,True
repro_capability,tare,0.0567,0.10142,False
repro_capability,tenure,0.0493,0.15469,False
repro_capability,thinkrepair,0.0145,0.67548,False
repro_capability,transfer,-0.143,3e-05,True
repro_capability,num_tools_fixed,-0.0058,0.86645,False
repro_capability,any_tool_fixed,-0.0664,0.05511,False
p5_fix_feasible,alpharepair,0.0769,0.02637,True
p5_fix_feasible,arja-e,0.0464,0.18025,False
p5_fix_feasible,chatrepair,0.1033,0.00282,True
p5_fix_feasible,circle,0.0792,0.02214,True
p5_fix_feasible,coconut,0.0716,0.03865,True
p5_fix_feasible,codex,0.0745,0.03136,True
p5_fix_feasible,cure,0.1109,0.00134,True
p5_fix_feasible,dear,0.0573,0.09772,False
p5_fix_feasible,dlfix,0.067,0.05308,False
p5_fix_feasible,fitrepair,0.1094,0.00154,True
p5_fix_feasible,gamma,0.033,0.34042,False
p5_fix_feasible,iter,0.0964,0.00528,True
p5_fix_feasible,knod,0.1038,0.00268,True
p5_fix_feasible,liana,0.0802,0.02053,True
p5_fix_feasible,mcrepair,0.0432,0.2123,False
p5_fix_feasible,mulpor,0.0876,0.01129,True
p5_fix_feasible,rap-gen,0.0832,0.01618,True
p5_fix_feasible,recoder,0.0683,0.04853,True
p5_fix_feasible,repilot,0.0817,0.01828,True
p5_fix_feasible,rewardrepair,0.1,0.00383,True
p5_fix_feasible,selfapr,0.072,0.03742,True
p5_fix_feasible,t5apr,0.1036,0.00272,True
p5_fix_feasible,tare,0.1243,0.00032,True
p5_fix_feasible,tenure,0.053,0.12608,False
p5_fix_feasible,thinkrepair,0.06,0.08295,False
p5_fix_feasible,transfer,-0.0174,0.61597,False
p5_fix_feasible,num_tools_fixed,0.0825,0.01709,True
p5_fix_feasible,any_tool_fixed,0.0245,0.479,False
num_buggy_files,alpharepair,-0.1689,0.0,True
num_buggy_files,arja-e,-0.0755,0.02923,True
num_buggy_files,chatrepair,-0.2231,0.0,True
num_buggy_files,circle,-0.1028,0.00295,True
num_buggy_files,coconut,-0.0955,0.00575,True
num_buggy_files,codex,-0.169,0.0,True
num_buggy_files,cure,-0.1433,3e-05,True
num_buggy_files,dear,-0.0679,0.04974,True
num_buggy_files,dlfix,-0.1077,0.00183,True
num_buggy_files,fitrepair,-0.1931,0.0,True
num_buggy_files,gamma,-0.0233,0.50214,False
num_buggy_files,iter,-0.0767,0.02668,True
num_buggy_files,knod,-0.1491,2e-05,True
num_buggy_files,liana,-0.1306,0.00015,True
num_buggy_files,mcrepair,-0.1057,0.00223,True
num_buggy_files,mulpor,-0.1267,0.00024,True
num_buggy_files,rap-gen,-0.1098,0.00148,True
num_buggy_files,recoder,-0.1521,1e-05,True
num_buggy_files,repilot,-0.1745,0.0,True
num_buggy_files,rewardrepair,-0.1055,0.00227,True
num_buggy_files,selfapr,-0.1474,2e-05,True
num_buggy_files,t5apr,-0.1674,0.0,True
num_buggy_files,tare,-0.1549,1e-05,True
num_buggy_files,tenure,-0.0928,0.0073,True
num_buggy_files,thinkrepair,-0.2381,0.0,True
num_buggy_files,transfer,0.0761,0.02788,True
num_buggy_files,num_tools_fixed,-0.2014,0.0,True
num_buggy_files,any_tool_fixed,-0.1242,0.00032,True
buggy_vocab_size,alpharepair,-0.0255,0.46239,False
buggy_vocab_size,arja-e,-0.0619,0.07373,False
buggy_vocab_size,chatrepair,-0.0553,0.11047,False
buggy_vocab_size,circle,0.0202,0.56051,False
buggy_vocab_size,coconut,-0.0338,0.32996,False
buggy_vocab_size,codex,-0.0455,0.18944,False
buggy_vocab_size,cure,-0.0504,0.14589,False
buggy_vocab_size,dear,-0.0465,0.17903,False
buggy_vocab_size,dlfix,-0.0117,0.73493,False
buggy_vocab_size,fitrepair,-0.0441,0.2029,False
buggy_vocab_size,gamma,-0.0597,0.08444,False
buggy_vocab_size,iter,-0.0246,0.47842,False
buggy_vocab_size,knod,-0.05,0.1491,False
buggy_vocab_size,liana,0.0298,0.38967,False
buggy_vocab_size,mcrepair,-0.021,0.54428,False
buggy_vocab_size,mulpor,-0.0599,0.08372,False
buggy_vocab_size,rap-gen,-0.0199,0.56524,False
buggy_vocab_size,recoder,-0.0228,0.51048,False
buggy_vocab_size,repilot,-0.0253,0.46452,False
buggy_vocab_size,rewardrepair,-0.0843,0.01479,True
buggy_vocab_size,selfapr,-0.0091,0.7922,False
buggy_vocab_size,t5apr,-0.0527,0.12821,False
buggy_vocab_size,tare,-0.044,0.20449,False
buggy_vocab_size,tenure,-0.0303,0.38255,False
buggy_vocab_size,thinkrepair,-0.0971,0.00498,True
buggy_vocab_size,transfer,-0.1715,0.0,True
buggy_vocab_size,num_tools_fixed,-0.1092,0.00157,True
buggy_vocab_size,any_tool_fixed,-0.1215,0.00044,True
report_vocab_size,alpharepair,-0.041,0.23677,False
report_vocab_size,arja-e,-0.0462,0.18259,False
report_vocab_size,chatrepair,-0.0687,0.0471,True
report_vocab_size,circle,-0.0053,0.87822,False
report_vocab_size,coconut,-0.0224,0.51872,False
report_vocab_size,codex,-0.0654,0.05901,False
report_vocab_size,cure,-0.0005,0.98762,False
report_vocab_size,dear,-0.0639,0.06511,False
report_vocab_size,dlfix,-0.0296,0.39274,False
report_vocab_size,fitrepair,-0.0415,0.2304,False
report_vocab_size,gamma,-0.0308,0.37447,False
report_vocab_size,iter,-0.0037,0.91506,False
report_vocab_size,knod,0.0059,0.86489,False
report_vocab_size,liana,-0.0347,0.31727,False
report_vocab_size,mcrepair,-0.0101,0.77046,False
report_vocab_size,mulpor,-0.031,0.37023,False
report_vocab_size,rap-gen,0.0014,0.96839,False
report_vocab_size,recoder,-0.0097,0.77967,False
report_vocab_size,repilot,-0.0476,0.1698,False
report_vocab_size,rewardrepair,-0.0083,0.81018,False
report_vocab_size,selfapr,0.019,0.58441,False
report_vocab_size,t5apr,-0.0204,0.55604,False
report_vocab_size,tare,-0.0335,0.33354,False
report_vocab_size,tenure,-0.0331,0.33962,False
report_vocab_size,thinkrepair,-0.0535,0.12216,False
report_vocab_size,transfer,0.0713,0.03947,True
report_vocab_size,num_tools_fixed,-0.0092,0.79099,False
report_vocab_size,any_tool_fixed,0.0217,0.53078,False
code_vocab_overlap_count,alpharepair,-0.0421,0.22424,False
code_vocab_overlap_count,arja-e,-0.0638,0.0654,False
code_vocab_overlap_count,chatrepair,-0.0842,0.01495,True
code_vocab_overlap_count,circle,-0.0141,0.68395,False
code_vocab_overlap_count,coconut,-0.0381,0.27184,False
code_vocab_overlap_count,codex,-0.0576,0.09626,False
code_vocab_overlap_count,cure,-0.0439,0.2051,False
code_vocab_overlap_count,dear,-0.0676,0.05072,False
code_vocab_overlap_count,dlfix,-0.0273,0.4309,False
code_vocab_overlap_count,fitrepair,-0.0541,0.11852,False
code_vocab_overlap_count,gamma,0.0076,0.82705,False
code_vocab_overlap_count,iter,-0.03,0.38674,False
code_vocab_overlap_count,knod,-0.021,0.54548,False
code_vocab_overlap_count,liana,-0.0089,0.79655,False
code_vocab_overlap_count,mcrepair,-0.0209,0.54719,False
code_vocab_overlap_count,mulpor,-0.0356,0.30352,False
code_vocab_overlap_count,rap-gen,0.0296,0.39263,False
code_vocab_overlap_count,recoder,-0.0365,0.29242,False
code_vocab_overlap_count,repilot,-0.0465,0.17942,False
code_vocab_overlap_count,rewardrepair,-0.0367,0.28905,False
code_vocab_overlap_count,selfapr,0.0292,0.39974,False
code_vocab_overlap_count,t5apr,-0.0142,0.68148,False
code_vocab_overlap_count,tare,-0.0537,0.12074,False
code_vocab_overlap_count,tenure,-0.0413,0.23326,False
code_vocab_overlap_count,thinkrepair,-0.072,0.03744,True
code_vocab_overlap_count,transfer,0.0269,0.43768,False
code_vocab_overlap_count,num_tools_fixed,-0.023,0.50598,False
code_vocab_overlap_count,any_tool_fixed,-0.0007,0.98419,False
code_vocab_overlap_ratio,alpharepair,-0.0295,0.39474,False
code_vocab_overlap_ratio,arja-e,-0.0349,0.31334,False
code_vocab_overlap_ratio,chatrepair,-0.0441,0.20321,False
code_vocab_overlap_ratio,circle,-0.0716,0.0387,True
code_vocab_overlap_ratio,coconut,-0.0445,0.19913,False
code_vocab_overlap_ratio,codex,-0.0313,0.36663,False
code_vocab_overlap_ratio,cure,-0.0217,0.53201,False
code_vocab_overlap_ratio,dear,-0.0569,0.10018,False
code_vocab_overlap_ratio,dlfix,-0.0486,0.16037,False
code_vocab_overlap_ratio,fitrepair,-0.0158,0.64923,False
code_vocab_overlap_ratio,gamma,0.0901,0.00921,True
code_vocab_overlap_ratio,iter,-0.03,0.38596,False
code_vocab_overlap_ratio,knod,0.019,0.58347,False
code_vocab_overlap_ratio,liana,-0.0591,0.08784,False
code_vocab_overlap_ratio,mcrepair,-0.0192,0.57887,False
code_vocab_overlap_ratio,mulpor,0.0074,0.83036,False
code_vocab_overlap_ratio,rap-gen,0.0302,0.38284,False
code_vocab_overlap_ratio,recoder,-0.0431,0.21352,False
code_vocab_overlap_ratio,repilot,-0.035,0.31236,False
code_vocab_overlap_ratio,rewardrepair,0.0299,0.38885,False
code_vocab_overlap_ratio,selfapr,0.0248,0.47506,False
code_vocab_overlap_ratio,t5apr,0.0372,0.28304,False
code_vocab_overlap_ratio,tare,-0.0247,0.47526,False
code_vocab_overlap_ratio,tenure,-0.0126,0.71596,False
code_vocab_overlap_ratio,thinkrepair,0.0157,0.6513,False
code_vocab_overlap_ratio,transfer,0.2125,0.0,True
code_vocab_overlap_ratio,num_tools_fixed,0.0695,0.04457,True
code_vocab_overlap_ratio,any_tool_fixed,0.1132,0.00105,True
report_code_specificity_ratio,alpharepair,-0.0352,0.31029,False
report_code_specificity_ratio,arja-e,-0.0562,0.10436,False
report_code_specificity_ratio,chatrepair,-0.0691,0.04601,True
report_code_specificity_ratio,circle,-0.0308,0.37419,False
report_code_specificity_ratio,coconut,-0.0508,0.14234,False
report_code_specificity_ratio,codex,-0.0292,0.40002,False
report_code_specificity_ratio,cure,-0.0739,0.03279,True
report_code_specificity_ratio,dear,-0.0537,0.12081,False
report_code_specificity_ratio,dlfix,-0.0243,0.48271,False
report_code_specificity_ratio,fitrepair,-0.0462,0.18263,False
report_code_specificity_ratio,gamma,0.0257,0.4583,False
report_code_specificity_ratio,iter,-0.0724,0.03658,True
report_code_specificity_ratio,knod,-0.0508,0.14229,False
report_code_specificity_ratio,liana,-0.0153,0.65832,False
report_code_specificity_ratio,mcrepair,-0.0352,0.30996,False
report_code_specificity_ratio,mulpor,-0.0589,0.08897,False
report_code_specificity_ratio,rap-gen,0.0091,0.79365,False
report_code_specificity_ratio,recoder,-0.0741,0.0322,True
report_code_specificity_ratio,repilot,-0.0258,0.45698,False
report_code_specificity_ratio,rewardrepair,-0.0621,0.07297,False
report_code_specificity_ratio,selfapr,-0.0047,0.89114,False
report_code_specificity_ratio,t5apr,-0.0191,0.58166,False
report_code_specificity_ratio,tare,-0.0674,0.05165,False
report_code_specificity_ratio,tenure,-0.0446,0.19774,False
report_code_specificity_ratio,thinkrepair,-0.0868,0.01208,True
report_code_specificity_ratio,transfer,-0.0262,0.45026,False
report_code_specificity_ratio,num_tools_fixed,-0.0635,0.06686,False
report_code_specificity_ratio,any_tool_fixed,-0.0512,0.13912,False
code_vocab_jaccard,alpharepair,-0.0348,0.31464,False
code_vocab_jaccard,arja-e,-0.0319,0.35748,False
code_vocab_jaccard,chatrepair,-0.0494,0.15372,False
code_vocab_jaccard,circle,-0.0649,0.06069,False
code_vocab_jaccard,coconut,-0.0565,0.10261,False
code_vocab_jaccard,codex,-0.0196,0.57146,False
code_vocab_jaccard,cure,-0.0357,0.30255,False
code_vocab_jaccard,dear,-0.0598,0.0843,False
code_vocab_jaccard,dlfix,-0.0453,0.19127,False
code_vocab_jaccard,fitrepair,-0.0198,0.5681,False
code_vocab_jaccard,gamma,0.09,0.00926,True
code_vocab_jaccard,iter,-0.0244,0.48082,False
code_vocab_jaccard,knod,0.0087,0.80209,False
code_vocab_jaccard,liana,-0.0445,0.19884,False
code_vocab_jaccard,mcrepair,-0.0202,0.56081,False
code_vocab_jaccard,mulpor,0.0023,0.94645,False
code_vocab_jaccard,rap-gen,0.0504,0.14543,False
code_vocab_jaccard,recoder,-0.0472,0.17265,False
code_vocab_jaccard,repilot,-0.0259,0.4552,False
code_vocab_jaccard,rewardrepair,0.0167,0.62947,False
code_vocab_jaccard,selfapr,0.0277,0.42384,False
code_vocab_jaccard,t5apr,0.0274,0.42827,False
code_vocab_jaccard,tare,-0.0315,0.36344,False
code_vocab_jaccard,tenure,-0.0264,0.44695,False
code_vocab_jaccard,thinkrepair,0.0076,0.82747,False
code_vocab_jaccard,transfer,0.1889,0.0,True
code_vocab_jaccard,num_tools_fixed,0.0665,0.05462,False
code_vocab_jaccard,any_tool_fixed,0.1088,0.00165,True
jira_num_components,alpharepair,-0.0285,0.41025,False
jira_num_components,arja-e,0.0221,0.52357,False
jira_num_components,chatrepair,-0.0377,0.27604,False
jira_num_components,circle,-0.0461,0.18321,False
jira_num_components,coconut,-0.0542,0.11761,False
jira_num_components,codex,0.0036,0.91761,False
jira_num_components,cure,-0.0384,0.26777,False
jira_num_components,dear,-0.043,0.2143,False
jira_num_components,dlfix,-0.0151,0.66205,False
jira_num_components,fitrepair,-0.0146,0.67414,False
jira_num_components,gamma,0.0684,0.04817,True
jira_num_components,iter,0.0415,0.23053,False
jira_num_components,knod,-0.0144,0.67882,False
jira_num_components,liana,-0.0262,0.45029,False
jira_num_components,mcrepair,-0.0756,0.02886,True
jira_num_components,mulpor,0.0256,0.45987,False
jira_num_components,rap-gen,0.0355,0.3062,False
jira_num_components,recoder,0.0434,0.21004,False
jira_num_components,repilot,0.0282,0.41504,False
jira_num_components,rewardrepair,0.0386,0.26512,False
jira_num_components,selfapr,0.0368,0.28788,False
jira_num_components,t5apr,0.0315,0.36296,False
jira_num_components,tare,0.0664,0.05516,False
jira_num_components,tenure,0.0308,0.37356,False
jira_num_components,thinkrepair,0.0263,0.44829,False
jira_num_components,transfer,0.2189,0.0,True
jira_num_components,num_tools_fixed,0.0847,0.01441,True
jira_num_components,any_tool_fixed,0.112,0.00119,True
jira_num_attachments,alpharepair,0.0455,0.18871,False
jira_num_attachments,arja-e,0.0926,0.00743,True
jira_num_attachments,chatrepair,0.0245,0.48034,False
jira_num_attachments,circle,0.0364,0.29336,False
jira_num_attachments,coconut,0.0465,0.17977,False
jira_num_attachments,codex,0.0321,0.35393,False
jira_num_attachments,cure,0.1021,0.00314,True
jira_num_attachments,dear,0.0922,0.00765,True
jira_num_attachments,dlfix,0.064,0.06441,False
jira_num_attachments,fitrepair,0.0349,0.31398,False
jira_num_attachments,gamma,0.0261,0.45168,False
jira_num_attachments,iter,0.094,0.00659,True
jira_num_attachments,knod,0.0629,0.06943,False
jira_num_attachments,liana,0.0129,0.70997,False
jira_num_attachments,mcrepair,0.0243,0.48336,False
jira_num_attachments,mulpor,0.033,0.34066,False
jira_num_attachments,rap-gen,0.0319,0.35752,False
jira_num_attachments,recoder,0.1098,0.00149,True
jira_num_attachments,repilot,0.0573,0.09812,False
jira_num_attachments,rewardrepair,0.116,0.00079,True
jira_num_attachments,selfapr,0.0439,0.20533,False
jira_num_attachments,t5apr,0.0735,0.03372,True
jira_num_attachments,tare,0.0896,0.00956,True
jira_num_attachments,tenure,0.0343,0.32284,False
jira_num_attachments,thinkrepair,0.0223,0.51955,False
jira_num_attachments,transfer,0.0317,0.36029,False
jira_num_attachments,num_tools_fixed,0.0611,0.0774,False
jira_num_attachments,any_tool_fixed,0.0495,0.15317,False
jira_has_patch_attachment,alpharepair,0.0535,0.12258,False
jira_has_patch_attachment,arja-e,0.0732,0.0345,True
jira_has_patch_attachment,chatrepair,0.0168,0.62846,False
jira_has_patch_attachment,circle,0.032,0.3562,False
jira_has_patch_attachment,coconut,0.0383,0.26942,False
jira_has_patch_attachment,codex,0.0065,0.85186,False
jira_has_patch_attachment,cure,0.094,0.00657,True
jira_has_patch_attachment,dear,0.0624,0.07143,False
jira_has_patch_attachment,dlfix,0.0343,0.32204,False
jira_has_patch_attachment,fitrepair,0.0525,0.12933,False
jira_has_patch_attachment,gamma,0.0129,0.71007,False
jira_has_patch_attachment,iter,0.0562,0.10456,False
jira_has_patch_attachment,knod,0.0554,0.10938,False
jira_has_patch_attachment,liana,0.0035,0.9185,False
jira_has_patch_attachment,mcrepair,0.0005,0.98835,False
jira_has_patch_attachment,mulpor,0.047,0.17482,False
jira_has_patch_attachment,rap-gen,0.0188,0.58747,False
jira_has_patch_attachment,recoder,0.0798,0.02109,True
jira_has_patch_attachment,repilot,0.0606,0.07993,False
jira_has_patch_attachment,rewardrepair,0.1056,0.00224,True
jira_has_patch_attachment,selfapr,0.0314,0.36536,False
jira_has_patch_attachment,t5apr,0.0531,0.12517,False
jira_has_patch_attachment,tare,0.0703,0.04237,True
jira_has_patch_attachment,tenure,0.0252,0.46672,False
jira_has_patch_attachment,thinkrepair,-0.0011,0.97464,False
jira_has_patch_attachment,transfer,0.0242,0.48527,False
jira_has_patch_attachment,num_tools_fixed,0.0551,0.11146,False
jira_has_patch_attachment,any_tool_fixed,0.0528,0.12756,False
jira_has_test_attachment,alpharepair,0.0031,0.92923,False
jira_has_test_attachment,arja-e,0.0179,0.60556,False
jira_has_test_attachment,chatrepair,-0.0357,0.30267,False
jira_has_test_attachment,circle,-0.0166,0.632,False
jira_has_test_attachment,coconut,0.0079,0.82073,False
jira_has_test_attachment,codex,0.0018,0.95866,False
jira_has_test_attachment,cure,0.0435,0.20972,False
jira_has_test_attachment,dear,0.0269,0.43824,False
jira_has_test_attachment,dlfix,0.038,0.27234,False
jira_has_test_attachment,fitrepair,-0.0038,0.91371,False
jira_has_test_attachment,gamma,0.0019,0.95543,False
jira_has_test_attachment,iter,0.0071,0.83702,False
jira_has_test_attachment,knod,0.008,0.81849,False
jira_has_test_attachment,liana,-0.0035,0.91959,False
jira_has_test_attachment,mcrepair,-0.0014,0.96849,False
jira_has_test_attachment,mulpor,-0.0291,0.40175,False
jira_has_test_attachment,rap-gen,-0.0386,0.26511,False
jira_has_test_attachment,recoder,0.029,0.4029,False
jira_has_test_attachment,repilot,0.0108,0.755,False
jira_has_test_attachment,rewardrepair,0.0039,0.91143,False
jira_has_test_attachment,selfapr,-0.0413,0.23272,False
jira_has_test_attachment,t5apr,0.0263,0.44812,False
jira_has_test_attachment,tare,-0.0178,0.60828,False
jira_has_test_attachment,tenure,-0.0398,0.25017,False
jira_has_test_attachment,thinkrepair,-0.0544,0.11648,False
jira_has_test_attachment,transfer,0.0481,0.16536,False
jira_has_test_attachment,num_tools_fixed,-0.0294,0.39665,False
jira_has_test_attachment,any_tool_fixed,-0.0178,0.60695,False
project_num_java_files,alpharepair,0.004,0.90707,False
project_num_java_files,arja-e,0.0608,0.07889,False
project_num_java_files,chatrepair,0.0104,0.76361,False
project_num_java_files,circle,0.1604,0.0,True
project_num_java_files,coconut,0.0754,0.02929,True
project_num_java_files,codex,-0.0678,0.05032,False
project_num_java_files,cure,0.026,0.4533,False
project_num_java_files,dear,0.0923,0.00758,True
project_num_java_files,dlfix,0.0744,0.03169,True
project_num_java_files,fitrepair,0.0065,0.8518,False
project_num_java_files,gamma,-0.174,0.0,True
project_num_java_files,iter,0.0149,0.66798,False
project_num_java_files,knod,-0.0016,0.96218,False
project_num_java_files,liana,0.1191,0.00056,True
project_num_java_files,mcrepair,0.178,0.0,True
project_num_java_files,mulpor,-0.0244,0.48209,False
project_num_java_files,rap-gen,-0.0366,0.29044,False
project_num_java_files,recoder,0.0122,0.72436,False
project_num_java_files,repilot,-0.0656,0.05809,False
project_num_java_files,rewardrepair,-0.0527,0.12841,False
project_num_java_files,selfapr,-0.012,0.72835,False
project_num_java_files,t5apr,-0.0684,0.04822,True
project_num_java_files,tare,-0.075,0.03032,True
project_num_java_files,tenure,-0.001,0.97669,False
project_num_java_files,thinkrepair,-0.1277,0.00022,True
project_num_java_files,transfer,-0.3798,0.0,True
project_num_java_files,num_tools_fixed,-0.1648,0.0,True
project_num_java_files,any_tool_fixed,-0.2291,0.0,True
project_java_bytes,alpharepair,0.0233,0.50078,False
project_java_bytes,arja-e,0.0699,0.04337,True
project_java_bytes,chatrepair,0.0421,0.22395,False
project_java_bytes,circle,0.1829,0.0,True
project_java_bytes,coconut,0.0751,0.02992,True
project_java_bytes,codex,-0.0439,0.2048,False
project_java_bytes,cure,0.0321,0.35396,False
project_java_bytes,dear,0.1034,0.00278,True
project_java_bytes,dlfix,0.1063,0.0021,True
project_java_bytes,fitrepair,0.0327,0.34573,False
project_java_bytes,gamma,-0.1908,0.0,True
project_java_bytes,iter,0.0427,0.21805,False
project_java_bytes,knod,-0.0006,0.98606,False
project_java_bytes,liana,0.1593,0.0,True
project_java_bytes,mcrepair,0.1841,0.0,True
project_java_bytes,mulpor,-0.0233,0.50068,False
project_java_bytes,rap-gen,-0.0116,0.7372,False
project_java_bytes,recoder,0.0476,0.16946,False
project_java_bytes,repilot,-0.0278,0.42273,False
project_java_bytes,rewardrepair,-0.0584,0.09155,False
project_java_bytes,selfapr,0.0072,0.83647,False
project_java_bytes,t5apr,-0.0516,0.13613,False
project_java_bytes,tare,-0.0383,0.26906,False
project_java_bytes,tenure,0.0178,0.60792,False
project_java_bytes,thinkrepair,-0.1095,0.00153,True
project_java_bytes,transfer,-0.4539,0.0,True
project_java_bytes,num_tools_fixed,-0.1722,0.0,True
project_java_bytes,any_tool_fixed,-0.2696,0.0,True
